Nr.;Jahr;Gemeindeteilschlüssel;Gemeindeteilebene;Gemeindeteilname;Alter;Bevölkerung am Ort der Hauptwohnung
8849;2013;0010;Stadtteil;Innenstadt/Jungbusch;61;252
8850;2013;0010;Stadtteil;Innenstadt/Jungbusch;62;222
8854;2013;0010;Stadtteil;Innenstadt/Jungbusch;66;245
8855;2013;0010;Stadtteil;Innenstadt/Jungbusch;67;208
8860;2013;0010;Stadtteil;Innenstadt/Jungbusch;72;192
8862;2013;0010;Stadtteil;Innenstadt/Jungbusch;74;204
8865;2013;0010;Stadtteil;Innenstadt/Jungbusch;77;149
8866;2013;0010;Stadtteil;Innenstadt/Jungbusch;78;150
8870;2013;0010;Stadtteil;Innenstadt/Jungbusch;82;67
8873;2013;0010;Stadtteil;Innenstadt/Jungbusch;85-89;249
8876;2013;0020;Stadtteil;Neckarstadt-West;1;220
8877;2013;0020;Stadtteil;Neckarstadt-West;2;176
8883;2013;0020;Stadtteil;Neckarstadt-West;8;190
8887;2013;0020;Stadtteil;Neckarstadt-West;12;171
8888;2013;0020;Stadtteil;Neckarstadt-West;13;176
8891;2013;0020;Stadtteil;Neckarstadt-West;16;206
8894;2013;0020;Stadtteil;Neckarstadt-West;19;254
8896;2013;0020;Stadtteil;Neckarstadt-West;21;383
8897;2013;0020;Stadtteil;Neckarstadt-West;22;379
8903;2013;0020;Stadtteil;Neckarstadt-West;28;431
8905;2013;0020;Stadtteil;Neckarstadt-West;30;445
8908;2013;0020;Stadtteil;Neckarstadt-West;33;409
8912;2013;0020;Stadtteil;Neckarstadt-West;37;331
8916;2013;0020;Stadtteil;Neckarstadt-West;41;318
8920;2013;0020;Stadtteil;Neckarstadt-West;45;303
8923;2013;0020;Stadtteil;Neckarstadt-West;48;272
8928;2013;0020;Stadtteil;Neckarstadt-West;53;248
8929;2013;0020;Stadtteil;Neckarstadt-West;54;247
8931;2013;0020;Stadtteil;Neckarstadt-West;56;225
8933;2013;0020;Stadtteil;Neckarstadt-West;58;205
8936;2013;0020;Stadtteil;Neckarstadt-West;61;197
8941;2013;0020;Stadtteil;Neckarstadt-West;66;187
8953;2013;0020;Stadtteil;Neckarstadt-West;78;86
8960;2013;0020;Stadtteil;Neckarstadt-West;85-89;115
8961;2013;0020;Stadtteil;Neckarstadt-West;90+;46
8966;2013;0030;Stadtteil;Neckarstadt-Ost;4;234
8970;2013;0030;Stadtteil;Neckarstadt-Ost;8;239
8972;2013;0030;Stadtteil;Neckarstadt-Ost;10;203
8973;2013;0030;Stadtteil;Neckarstadt-Ost;11;234
8974;2013;0030;Stadtteil;Neckarstadt-Ost;12;232
8975;2013;0030;Stadtteil;Neckarstadt-Ost;13;253
8979;2013;0030;Stadtteil;Neckarstadt-Ost;17;245
8982;2013;0030;Stadtteil;Neckarstadt-Ost;20;481
8983;2013;0030;Stadtteil;Neckarstadt-Ost;21;547
8984;2013;0030;Stadtteil;Neckarstadt-Ost;22;544
8986;2013;0030;Stadtteil;Neckarstadt-Ost;24;593
8998;2013;0030;Stadtteil;Neckarstadt-Ost;36;470
9005;2013;0030;Stadtteil;Neckarstadt-Ost;43;463
9007;2013;0030;Stadtteil;Neckarstadt-Ost;45;481
9009;2013;0030;Stadtteil;Neckarstadt-Ost;47;495
9011;2013;0030;Stadtteil;Neckarstadt-Ost;49;482
9018;2013;0030;Stadtteil;Neckarstadt-Ost;56;382
9022;2013;0030;Stadtteil;Neckarstadt-Ost;60;347
9024;2013;0030;Stadtteil;Neckarstadt-Ost;62;320
9027;2013;0030;Stadtteil;Neckarstadt-Ost;65;344
9031;2013;0030;Stadtteil;Neckarstadt-Ost;69;253
9038;2013;0030;Stadtteil;Neckarstadt-Ost;76;254
9040;2013;0030;Stadtteil;Neckarstadt-Ost;78;213
9043;2013;0030;Stadtteil;Neckarstadt-Ost;81;163
9044;2013;0030;Stadtteil;Neckarstadt-Ost;82;147
9045;2013;0030;Stadtteil;Neckarstadt-Ost;83;130
9046;2013;0030;Stadtteil;Neckarstadt-Ost;84;143
9052;2013;0041;Stadtteil;Oststadt;3;88
9054;2013;0041;Stadtteil;Oststadt;5;80
9060;2013;0041;Stadtteil;Oststadt;11;74
9061;2013;0041;Stadtteil;Oststadt;12;67
9066;2013;0041;Stadtteil;Oststadt;17;44
8634;2014;0170;Stadtteil;Rheinau;20;258
8635;2014;0170;Stadtteil;Rheinau;21;308
8637;2014;0170;Stadtteil;Rheinau;23;309
8638;2014;0170;Stadtteil;Rheinau;24;307
8640;2014;0170;Stadtteil;Rheinau;26;332
8642;2014;0170;Stadtteil;Rheinau;28;330
8647;2014;0170;Stadtteil;Rheinau;33;348
8651;2014;0170;Stadtteil;Rheinau;37;315
8653;2014;0170;Stadtteil;Rheinau;39;312
8655;2014;0170;Stadtteil;Rheinau;41;315
8662;2014;0170;Stadtteil;Rheinau;48;414
8663;2014;0170;Stadtteil;Rheinau;49;402
8667;2014;0170;Stadtteil;Rheinau;53;397
8670;2014;0170;Stadtteil;Rheinau;56;386
8672;2014;0170;Stadtteil;Rheinau;58;375
8674;2014;0170;Stadtteil;Rheinau;60;325
8678;2014;0170;Stadtteil;Rheinau;64;291
8679;2014;0170;Stadtteil;Rheinau;65;300
8682;2014;0170;Stadtteil;Rheinau;68;232
8684;2014;0170;Stadtteil;Rheinau;70;261
8686;2014;0170;Stadtteil;Rheinau;72;220
8687;2014;0170;Stadtteil;Rheinau;73;297
8692;2014;0170;Stadtteil;Rheinau;78;197
8694;2014;0170;Stadtteil;Rheinau;80;173
8700;2014;0170;Stadtteil;Rheinau;90+;189
8705;2013;0000;Stadt;Mannheim;4;2473
8706;2013;0000;Stadt;Mannheim;5;2492
8709;2013;0000;Stadt;Mannheim;8;2404
8711;2013;0000;Stadt;Mannheim;10;2402
8712;2013;0000;Stadt;Mannheim;11;2417
8714;2013;0000;Stadt;Mannheim;13;2574
8715;2013;0000;Stadt;Mannheim;14;2635
8724;2013;0000;Stadt;Mannheim;23;4942
8725;2013;0000;Stadt;Mannheim;24;5010
8728;2013;0000;Stadt;Mannheim;27;4990
8730;2013;0000;Stadt;Mannheim;29;4863
8733;2013;0000;Stadt;Mannheim;32;5022
8735;2013;0000;Stadt;Mannheim;34;4450
8742;2013;0000;Stadt;Mannheim;41;4108
8745;2013;0000;Stadt;Mannheim;44;4718
8747;2013;0000;Stadt;Mannheim;46;4918
8750;2013;0000;Stadt;Mannheim;49;5063
8751;2013;0000;Stadt;Mannheim;50;4873
8754;2013;0000;Stadt;Mannheim;53;4450
8759;2013;0000;Stadt;Mannheim;58;3711
8764;2013;0000;Stadt;Mannheim;63;3318
8770;2013;0000;Stadt;Mannheim;69;2979
8771;2013;0000;Stadt;Mannheim;70;2796
8772;2013;0000;Stadt;Mannheim;71;2708
8776;2013;0000;Stadt;Mannheim;75;2941
8777;2013;0000;Stadt;Mannheim;76;2687
8781;2013;0000;Stadt;Mannheim;80;1745
8782;2013;0000;Stadt;Mannheim;81;1675
8784;2013;0000;Stadt;Mannheim;83;1585
8789;2013;0010;Stadtteil;Innenstadt/Jungbusch;1;232
8791;2013;0010;Stadtteil;Innenstadt/Jungbusch;3;183
8796;2013;0010;Stadtteil;Innenstadt/Jungbusch;8;174
8797;2013;0010;Stadtteil;Innenstadt/Jungbusch;9;144
8799;2013;0010;Stadtteil;Innenstadt/Jungbusch;11;172
8801;2013;0010;Stadtteil;Innenstadt/Jungbusch;13;183
8804;2013;0010;Stadtteil;Innenstadt/Jungbusch;16;182
8808;2013;0010;Stadtteil;Innenstadt/Jungbusch;20;619
8810;2013;0010;Stadtteil;Innenstadt/Jungbusch;22;835
8811;2013;0010;Stadtteil;Innenstadt/Jungbusch;23;906
8816;2013;0010;Stadtteil;Innenstadt/Jungbusch;28;737
8818;2013;0010;Stadtteil;Innenstadt/Jungbusch;30;703
8822;2013;0010;Stadtteil;Innenstadt/Jungbusch;34;531
8825;2013;0010;Stadtteil;Innenstadt/Jungbusch;37;467
8827;2013;0010;Stadtteil;Innenstadt/Jungbusch;39;444
8829;2013;0010;Stadtteil;Innenstadt/Jungbusch;41;395
8830;2013;0010;Stadtteil;Innenstadt/Jungbusch;42;400
8832;2013;0010;Stadtteil;Innenstadt/Jungbusch;44;415
8836;2013;0010;Stadtteil;Innenstadt/Jungbusch;48;423
8838;2013;0010;Stadtteil;Innenstadt/Jungbusch;50;391
8842;2013;0010;Stadtteil;Innenstadt/Jungbusch;54;294
8843;2013;0010;Stadtteil;Innenstadt/Jungbusch;55;277
8848;2013;0010;Stadtteil;Innenstadt/Jungbusch;60;271
8851;2013;0010;Stadtteil;Innenstadt/Jungbusch;63;237
8853;2013;0010;Stadtteil;Innenstadt/Jungbusch;65;236
8859;2013;0010;Stadtteil;Innenstadt/Jungbusch;71;179
8863;2013;0010;Stadtteil;Innenstadt/Jungbusch;75;183
8864;2013;0010;Stadtteil;Innenstadt/Jungbusch;76;159
8867;2013;0010;Stadtteil;Innenstadt/Jungbusch;79;132
8868;2013;0010;Stadtteil;Innenstadt/Jungbusch;80;128
8871;2013;0010;Stadtteil;Innenstadt/Jungbusch;83;94
8872;2013;0010;Stadtteil;Innenstadt/Jungbusch;84;75
8874;2013;0010;Stadtteil;Innenstadt/Jungbusch;90+;127
8875;2013;0020;Stadtteil;Neckarstadt-West;0;206
8879;2013;0020;Stadtteil;Neckarstadt-West;4;206
8880;2013;0020;Stadtteil;Neckarstadt-West;5;206
8886;2013;0020;Stadtteil;Neckarstadt-West;11;153
8889;2013;0020;Stadtteil;Neckarstadt-West;14;176
8892;2013;0020;Stadtteil;Neckarstadt-West;17;194
8899;2013;0020;Stadtteil;Neckarstadt-West;24;467
8901;2013;0020;Stadtteil;Neckarstadt-West;26;455
8906;2013;0020;Stadtteil;Neckarstadt-West;31;448
8907;2013;0020;Stadtteil;Neckarstadt-West;32;437
8910;2013;0020;Stadtteil;Neckarstadt-West;35;334
8913;2013;0020;Stadtteil;Neckarstadt-West;38;351
8917;2013;0020;Stadtteil;Neckarstadt-West;42;299
9067;2013;0041;Stadtteil;Oststadt;18;56
9068;2013;0041;Stadtteil;Oststadt;19;102
9072;2013;0041;Stadtteil;Oststadt;23;167
9075;2013;0041;Stadtteil;Oststadt;26;189
9078;2013;0041;Stadtteil;Oststadt;29;229
9083;2013;0041;Stadtteil;Oststadt;34;230
9090;2013;0041;Stadtteil;Oststadt;41;184
9102;2013;0041;Stadtteil;Oststadt;53;140
9105;2013;0041;Stadtteil;Oststadt;56;150
9110;2013;0041;Stadtteil;Oststadt;61;115
9113;2013;0041;Stadtteil;Oststadt;64;133
9117;2013;0041;Stadtteil;Oststadt;68;89
9118;2013;0041;Stadtteil;Oststadt;69;170
9119;2013;0041;Stadtteil;Oststadt;70;154
9128;2013;0041;Stadtteil;Oststadt;79;87
9129;2013;0041;Stadtteil;Oststadt;80;61
9131;2013;0041;Stadtteil;Oststadt;82;76
9132;2013;0041;Stadtteil;Oststadt;83;72
9137;2013;0042;Stadtteil;Schwetzingerstadt;1;67
9138;2013;0042;Stadtteil;Schwetzingerstadt;2;58
9140;2013;0042;Stadtteil;Schwetzingerstadt;4;44
9144;2013;0042;Stadtteil;Schwetzingerstadt;8;33
9151;2013;0042;Stadtteil;Schwetzingerstadt;15;36
9156;2013;0042;Stadtteil;Schwetzingerstadt;20;185
9157;2013;0042;Stadtteil;Schwetzingerstadt;21;201
9162;2013;0042;Stadtteil;Schwetzingerstadt;26;277
9165;2013;0042;Stadtteil;Schwetzingerstadt;29;268
9166;2013;0042;Stadtteil;Schwetzingerstadt;30;269
9168;2013;0042;Stadtteil;Schwetzingerstadt;32;259
9169;2013;0042;Stadtteil;Schwetzingerstadt;33;211
9171;2013;0042;Stadtteil;Schwetzingerstadt;35;174
9173;2013;0042;Stadtteil;Schwetzingerstadt;37;150
9174;2013;0042;Stadtteil;Schwetzingerstadt;38;168
9177;2013;0042;Stadtteil;Schwetzingerstadt;41;142
9178;2013;0042;Stadtteil;Schwetzingerstadt;42;151
9179;2013;0042;Stadtteil;Schwetzingerstadt;43;150
9181;2013;0042;Stadtteil;Schwetzingerstadt;45;158
9189;2013;0042;Stadtteil;Schwetzingerstadt;53;107
9191;2013;0042;Stadtteil;Schwetzingerstadt;55;90
9194;2013;0042;Stadtteil;Schwetzingerstadt;58;75
9198;2013;0042;Stadtteil;Schwetzingerstadt;62;70
9200;2013;0042;Stadtteil;Schwetzingerstadt;64;68
9204;2013;0042;Stadtteil;Schwetzingerstadt;68;54
9206;2013;0042;Stadtteil;Schwetzingerstadt;70;59
9210;2013;0042;Stadtteil;Schwetzingerstadt;74;62
9211;2013;0042;Stadtteil;Schwetzingerstadt;75;63
9212;2013;0042;Stadtteil;Schwetzingerstadt;76;67
9213;2013;0042;Stadtteil;Schwetzingerstadt;77;65
9219;2013;0042;Stadtteil;Schwetzingerstadt;83;35
9223;2013;0050;Stadtteil;Lindenhof;0;133
9224;2013;0050;Stadtteil;Lindenhof;1;116
9229;2013;0050;Stadtteil;Lindenhof;6;73
9230;2013;0050;Stadtteil;Lindenhof;7;62
9232;2013;0050;Stadtteil;Lindenhof;9;72
9233;2013;0050;Stadtteil;Lindenhof;10;60
9236;2013;0050;Stadtteil;Lindenhof;13;63
9245;2013;0050;Stadtteil;Lindenhof;22;136
9246;2013;0050;Stadtteil;Lindenhof;23;189
9247;2013;0050;Stadtteil;Lindenhof;24;242
9253;2013;0050;Stadtteil;Lindenhof;30;282
9254;2013;0050;Stadtteil;Lindenhof;31;308
9256;2013;0050;Stadtteil;Lindenhof;33;290
9259;2013;0050;Stadtteil;Lindenhof;36;213
9263;2013;0050;Stadtteil;Lindenhof;40;177
9266;2013;0050;Stadtteil;Lindenhof;43;158
9267;2013;0050;Stadtteil;Lindenhof;44;187
9268;2013;0050;Stadtteil;Lindenhof;45;189
9269;2013;0050;Stadtteil;Lindenhof;46;192
9270;2013;0050;Stadtteil;Lindenhof;47;206
9273;2013;0050;Stadtteil;Lindenhof;50;178
9274;2013;0050;Stadtteil;Lindenhof;51;175
9281;2013;0050;Stadtteil;Lindenhof;58;116
9293;2013;0050;Stadtteil;Lindenhof;70;130
9295;2013;0050;Stadtteil;Lindenhof;72;157
9297;2013;0050;Stadtteil;Lindenhof;74;158
9300;2013;0050;Stadtteil;Lindenhof;77;131
9304;2013;0050;Stadtteil;Lindenhof;81;83
9310;2013;0060;Stadtteil;Sandhofen;0;98
9313;2013;0060;Stadtteil;Sandhofen;3;108
9315;2013;0060;Stadtteil;Sandhofen;5;97
9316;2013;0060;Stadtteil;Sandhofen;6;107
9322;2013;0060;Stadtteil;Sandhofen;12;100
9335;2013;0060;Stadtteil;Sandhofen;25;154
9336;2013;0060;Stadtteil;Sandhofen;26;157
9338;2013;0060;Stadtteil;Sandhofen;28;165
9343;2013;0060;Stadtteil;Sandhofen;33;188
9347;2013;0060;Stadtteil;Sandhofen;37;163
9348;2013;0060;Stadtteil;Sandhofen;38;149
9349;2013;0060;Stadtteil;Sandhofen;39;164
9354;2013;0060;Stadtteil;Sandhofen;44;209
9356;2013;0060;Stadtteil;Sandhofen;46;224
9359;2013;0060;Stadtteil;Sandhofen;49;247
9360;2013;0060;Stadtteil;Sandhofen;50;249
9365;2013;0060;Stadtteil;Sandhofen;55;191
9366;2013;0060;Stadtteil;Sandhofen;56;204
9369;2013;0060;Stadtteil;Sandhofen;59;148
9372;2013;0060;Stadtteil;Sandhofen;62;159
9373;2013;0060;Stadtteil;Sandhofen;63;180
9381;2013;0060;Stadtteil;Sandhofen;71;113
9384;2013;0060;Stadtteil;Sandhofen;74;137
9070;2013;0041;Stadtteil;Oststadt;21;144
9073;2013;0041;Stadtteil;Oststadt;24;174
9074;2013;0041;Stadtteil;Oststadt;25;179
9076;2013;0041;Stadtteil;Oststadt;27;205
9077;2013;0041;Stadtteil;Oststadt;28;231
9079;2013;0041;Stadtteil;Oststadt;30;232
9081;2013;0041;Stadtteil;Oststadt;32;263
9082;2013;0041;Stadtteil;Oststadt;33;268
9085;2013;0041;Stadtteil;Oststadt;36;208
9086;2013;0041;Stadtteil;Oststadt;37;197
9091;2013;0041;Stadtteil;Oststadt;42;211
9092;2013;0041;Stadtteil;Oststadt;43;189
9094;2013;0041;Stadtteil;Oststadt;45;186
9095;2013;0041;Stadtteil;Oststadt;46;174
9101;2013;0041;Stadtteil;Oststadt;52;164
9103;2013;0041;Stadtteil;Oststadt;54;156
9106;2013;0041;Stadtteil;Oststadt;57;122
9107;2013;0041;Stadtteil;Oststadt;58;121
9108;2013;0041;Stadtteil;Oststadt;59;120
9111;2013;0041;Stadtteil;Oststadt;62;158
9112;2013;0041;Stadtteil;Oststadt;63;140
9115;2013;0041;Stadtteil;Oststadt;66;140
9122;2013;0041;Stadtteil;Oststadt;73;138
9126;2013;0041;Stadtteil;Oststadt;77;118
9130;2013;0041;Stadtteil;Oststadt;81;82
9133;2013;0041;Stadtteil;Oststadt;84;54
9134;2013;0041;Stadtteil;Oststadt;85-89;249
9136;2013;0042;Stadtteil;Schwetzingerstadt;0;81
9146;2013;0042;Stadtteil;Schwetzingerstadt;10;49
9147;2013;0042;Stadtteil;Schwetzingerstadt;11;40
9148;2013;0042;Stadtteil;Schwetzingerstadt;12;50
9150;2013;0042;Stadtteil;Schwetzingerstadt;14;54
9154;2013;0042;Stadtteil;Schwetzingerstadt;18;69
9155;2013;0042;Stadtteil;Schwetzingerstadt;19;113
9159;2013;0042;Stadtteil;Schwetzingerstadt;23;265
9160;2013;0042;Stadtteil;Schwetzingerstadt;24;272
9170;2013;0042;Stadtteil;Schwetzingerstadt;34;198
9175;2013;0042;Stadtteil;Schwetzingerstadt;39;136
9176;2013;0042;Stadtteil;Schwetzingerstadt;40;131
9180;2013;0042;Stadtteil;Schwetzingerstadt;44;151
9183;2013;0042;Stadtteil;Schwetzingerstadt;47;120
9184;2013;0042;Stadtteil;Schwetzingerstadt;48;153
9188;2013;0042;Stadtteil;Schwetzingerstadt;52;127
9190;2013;0042;Stadtteil;Schwetzingerstadt;54;99
9192;2013;0042;Stadtteil;Schwetzingerstadt;56;88
9195;2013;0042;Stadtteil;Schwetzingerstadt;59;94
9196;2013;0042;Stadtteil;Schwetzingerstadt;60;83
9203;2013;0042;Stadtteil;Schwetzingerstadt;67;80
9205;2013;0042;Stadtteil;Schwetzingerstadt;69;74
9207;2013;0042;Stadtteil;Schwetzingerstadt;71;71
9208;2013;0042;Stadtteil;Schwetzingerstadt;72;74
9209;2013;0042;Stadtteil;Schwetzingerstadt;73;72
9214;2013;0042;Stadtteil;Schwetzingerstadt;78;50
9215;2013;0042;Stadtteil;Schwetzingerstadt;79;47
9216;2013;0042;Stadtteil;Schwetzingerstadt;80;37
9217;2013;0042;Stadtteil;Schwetzingerstadt;81;34
9218;2013;0042;Stadtteil;Schwetzingerstadt;82;38
9220;2013;0042;Stadtteil;Schwetzingerstadt;84;31
9228;2013;0050;Stadtteil;Lindenhof;5;87
9231;2013;0050;Stadtteil;Lindenhof;8;63
9234;2013;0050;Stadtteil;Lindenhof;11;71
9238;2013;0050;Stadtteil;Lindenhof;15;46
9242;2013;0050;Stadtteil;Lindenhof;19;90
9244;2013;0050;Stadtteil;Lindenhof;21;134
9249;2013;0050;Stadtteil;Lindenhof;26;228
9257;2013;0050;Stadtteil;Lindenhof;34;270
9260;2013;0050;Stadtteil;Lindenhof;37;187
9261;2013;0050;Stadtteil;Lindenhof;38;188
9262;2013;0050;Stadtteil;Lindenhof;39;190
9264;2013;0050;Stadtteil;Lindenhof;41;174
9265;2013;0050;Stadtteil;Lindenhof;42;187
9276;2013;0050;Stadtteil;Lindenhof;53;144
9278;2013;0050;Stadtteil;Lindenhof;55;126
9279;2013;0050;Stadtteil;Lindenhof;56;129
9282;2013;0050;Stadtteil;Lindenhof;59;119
9284;2013;0050;Stadtteil;Lindenhof;61;125
9285;2013;0050;Stadtteil;Lindenhof;62;115
9287;2013;0050;Stadtteil;Lindenhof;64;107
9289;2013;0050;Stadtteil;Lindenhof;66;90
9290;2013;0050;Stadtteil;Lindenhof;67;106
9296;2013;0050;Stadtteil;Lindenhof;73;177
9298;2013;0050;Stadtteil;Lindenhof;75;134
9302;2013;0050;Stadtteil;Lindenhof;79;93
9303;2013;0050;Stadtteil;Lindenhof;80;86
9305;2013;0050;Stadtteil;Lindenhof;82;86
9312;2013;0060;Stadtteil;Sandhofen;2;97
9318;2013;0060;Stadtteil;Sandhofen;8;96
9323;2013;0060;Stadtteil;Sandhofen;13;117
9326;2013;0060;Stadtteil;Sandhofen;16;112
9328;2013;0060;Stadtteil;Sandhofen;18;113
9329;2013;0060;Stadtteil;Sandhofen;19;114
9330;2013;0060;Stadtteil;Sandhofen;20;157
9331;2013;0060;Stadtteil;Sandhofen;21;139
9332;2013;0060;Stadtteil;Sandhofen;22;144
9333;2013;0060;Stadtteil;Sandhofen;23;162
9334;2013;0060;Stadtteil;Sandhofen;24;167
9337;2013;0060;Stadtteil;Sandhofen;27;144
9341;2013;0060;Stadtteil;Sandhofen;31;154
9342;2013;0060;Stadtteil;Sandhofen;32;178
9346;2013;0060;Stadtteil;Sandhofen;36;148
8918;2013;0020;Stadtteil;Neckarstadt-West;43;326
8919;2013;0020;Stadtteil;Neckarstadt-West;44;293
8925;2013;0020;Stadtteil;Neckarstadt-West;50;286
8930;2013;0020;Stadtteil;Neckarstadt-West;55;215
8937;2013;0020;Stadtteil;Neckarstadt-West;62;152
8938;2013;0020;Stadtteil;Neckarstadt-West;63;182
8939;2013;0020;Stadtteil;Neckarstadt-West;64;195
8940;2013;0020;Stadtteil;Neckarstadt-West;65;183
8943;2013;0020;Stadtteil;Neckarstadt-West;68;148
8944;2013;0020;Stadtteil;Neckarstadt-West;69;135
8946;2013;0020;Stadtteil;Neckarstadt-West;71;127
8947;2013;0020;Stadtteil;Neckarstadt-West;72;135
8948;2013;0020;Stadtteil;Neckarstadt-West;73;137
8950;2013;0020;Stadtteil;Neckarstadt-West;75;111
8955;2013;0020;Stadtteil;Neckarstadt-West;80;73
8956;2013;0020;Stadtteil;Neckarstadt-West;81;58
8957;2013;0020;Stadtteil;Neckarstadt-West;82;49
8958;2013;0020;Stadtteil;Neckarstadt-West;83;59
8965;2013;0030;Stadtteil;Neckarstadt-Ost;3;284
8967;2013;0030;Stadtteil;Neckarstadt-Ost;5;272
8968;2013;0030;Stadtteil;Neckarstadt-Ost;6;258
8969;2013;0030;Stadtteil;Neckarstadt-Ost;7;230
8971;2013;0030;Stadtteil;Neckarstadt-Ost;9;260
8976;2013;0030;Stadtteil;Neckarstadt-Ost;14;267
8977;2013;0030;Stadtteil;Neckarstadt-Ost;15;241
8978;2013;0030;Stadtteil;Neckarstadt-Ost;16;243
8980;2013;0030;Stadtteil;Neckarstadt-Ost;18;303
8987;2013;0030;Stadtteil;Neckarstadt-Ost;25;566
8988;2013;0030;Stadtteil;Neckarstadt-Ost;26;588
8989;2013;0030;Stadtteil;Neckarstadt-Ost;27;544
8991;2013;0030;Stadtteil;Neckarstadt-Ost;29;552
8993;2013;0030;Stadtteil;Neckarstadt-Ost;31;581
8995;2013;0030;Stadtteil;Neckarstadt-Ost;33;604
8996;2013;0030;Stadtteil;Neckarstadt-Ost;34;542
8999;2013;0030;Stadtteil;Neckarstadt-Ost;37;450
9000;2013;0030;Stadtteil;Neckarstadt-Ost;38;421
9001;2013;0030;Stadtteil;Neckarstadt-Ost;39;416
9003;2013;0030;Stadtteil;Neckarstadt-Ost;41;431
9004;2013;0030;Stadtteil;Neckarstadt-Ost;42;454
9006;2013;0030;Stadtteil;Neckarstadt-Ost;44;456
9008;2013;0030;Stadtteil;Neckarstadt-Ost;46;455
9012;2013;0030;Stadtteil;Neckarstadt-Ost;50;459
9013;2013;0030;Stadtteil;Neckarstadt-Ost;51;464
9015;2013;0030;Stadtteil;Neckarstadt-Ost;53;416
9016;2013;0030;Stadtteil;Neckarstadt-Ost;54;407
9017;2013;0030;Stadtteil;Neckarstadt-Ost;55;387
9019;2013;0030;Stadtteil;Neckarstadt-Ost;57;407
9021;2013;0030;Stadtteil;Neckarstadt-Ost;59;362
9023;2013;0030;Stadtteil;Neckarstadt-Ost;61;336
9025;2013;0030;Stadtteil;Neckarstadt-Ost;63;360
9026;2013;0030;Stadtteil;Neckarstadt-Ost;64;349
9029;2013;0030;Stadtteil;Neckarstadt-Ost;67;279
9034;2013;0030;Stadtteil;Neckarstadt-Ost;72;337
9035;2013;0030;Stadtteil;Neckarstadt-Ost;73;334
9037;2013;0030;Stadtteil;Neckarstadt-Ost;75;295
9039;2013;0030;Stadtteil;Neckarstadt-Ost;77;237
9041;2013;0030;Stadtteil;Neckarstadt-Ost;79;222
9042;2013;0030;Stadtteil;Neckarstadt-Ost;80;161
9047;2013;0030;Stadtteil;Neckarstadt-Ost;85-89;465
9048;2013;0030;Stadtteil;Neckarstadt-Ost;90+;238
9049;2013;0041;Stadtteil;Oststadt;0;137
9050;2013;0041;Stadtteil;Oststadt;1;108
9051;2013;0041;Stadtteil;Oststadt;2;109
9058;2013;0041;Stadtteil;Oststadt;9;69
9062;2013;0041;Stadtteil;Oststadt;13;48
9064;2013;0041;Stadtteil;Oststadt;15;57
9069;2013;0041;Stadtteil;Oststadt;20;120
9071;2013;0041;Stadtteil;Oststadt;22;124
9080;2013;0041;Stadtteil;Oststadt;31;246
9084;2013;0041;Stadtteil;Oststadt;35;200
9087;2013;0041;Stadtteil;Oststadt;38;180
9088;2013;0041;Stadtteil;Oststadt;39;186
9089;2013;0041;Stadtteil;Oststadt;40;175
9093;2013;0041;Stadtteil;Oststadt;44;217
9096;2013;0041;Stadtteil;Oststadt;47;207
9097;2013;0041;Stadtteil;Oststadt;48;177
9098;2013;0041;Stadtteil;Oststadt;49;189
9099;2013;0041;Stadtteil;Oststadt;50;179
9100;2013;0041;Stadtteil;Oststadt;51;171
9104;2013;0041;Stadtteil;Oststadt;55;151
9109;2013;0041;Stadtteil;Oststadt;60;129
9114;2013;0041;Stadtteil;Oststadt;65;127
9116;2013;0041;Stadtteil;Oststadt;67;112
9120;2013;0041;Stadtteil;Oststadt;71;140
9121;2013;0041;Stadtteil;Oststadt;72;147
9123;2013;0041;Stadtteil;Oststadt;74;129
9124;2013;0041;Stadtteil;Oststadt;75;117
9125;2013;0041;Stadtteil;Oststadt;76;113
9127;2013;0041;Stadtteil;Oststadt;78;107
9135;2013;0041;Stadtteil;Oststadt;90+;136
9139;2013;0042;Stadtteil;Schwetzingerstadt;3;57
9141;2013;0042;Stadtteil;Schwetzingerstadt;5;56
9142;2013;0042;Stadtteil;Schwetzingerstadt;6;44
9143;2013;0042;Stadtteil;Schwetzingerstadt;7;43
9145;2013;0042;Stadtteil;Schwetzingerstadt;9;52
9149;2013;0042;Stadtteil;Schwetzingerstadt;13;36
9152;2013;0042;Stadtteil;Schwetzingerstadt;16;60
9153;2013;0042;Stadtteil;Schwetzingerstadt;17;37
9158;2013;0042;Stadtteil;Schwetzingerstadt;22;248
9161;2013;0042;Stadtteil;Schwetzingerstadt;25;310
9389;2013;0060;Stadtteil;Sandhofen;79;122
9393;2013;0060;Stadtteil;Sandhofen;83;77
9400;2013;0070;Stadtteil;Schönau;3;137
9402;2013;0070;Stadtteil;Schönau;5;130
9413;2013;0070;Stadtteil;Schönau;16;146
9414;2013;0070;Stadtteil;Schönau;17;183
9419;2013;0070;Stadtteil;Schönau;22;205
9422;2013;0070;Stadtteil;Schönau;25;169
9423;2013;0070;Stadtteil;Schönau;26;155
9425;2013;0070;Stadtteil;Schönau;28;133
9426;2013;0070;Stadtteil;Schönau;29;147
9433;2013;0070;Stadtteil;Schönau;36;146
9435;2013;0070;Stadtteil;Schönau;38;141
9445;2013;0070;Stadtteil;Schönau;48;220
